Year,est,lwr,upr,log_est,se,type
2010,586955.612500794,459765.135177141,749332.35403647,13.2827044784056,0.124611175489355,index
2011,654065.740292568,512550.201361516,834653.837786172,13.3909631457125,0.124394738149277,index
2012,589947.464769591,462930.571706433,751814.704967847,13.287788769154,0.123704518225844,index
2013,927420.491310081,667598.686749816,1288361.9826894,13.7401623461343,0.167717287195413,index
2014,707131.956388656,557526.920642717,896881.54101977,13.4689725701628,0.121281055539201,index
2015,586337.934287103,475495.301608064,723019.075102121,13.2816515820142,0.106909771658382,index
2016,616676.315429638,490270.371326727,775673.384020265,13.3320995549066,0.117036466274396,index
2017,597054.824663474,466886.68839398,763513.872884554,13.2997642217655,0.125472893260997,index
2018,440377.880289315,347478.003321322,558114.975896117,12.9953884561599,0.120885799861673,index
2019,390266.606671572,280900.234416167,542213.945102274,12.8745853914033,0.167773768491081,index
2021,422351.57687772,324007.874337727,550544.812701568,12.9535933667292,0.135242418141028,index
2022,524026.249676935,396987.054008965,691719.056269961,13.1692970568518,0.141654698480861,index
2023,874575.918059013,689141.727015111,1109906.72377613,13.6814943827763,0.121579863827509,index
2024,695426.088768108,547938.005004381,882613.435320008,13.452280014056,0.121615798024689,index
2003,617717.036780597,464241.704263103,821930.330741568,13.3337857622986,0.145729796369654,index
2004,534603.250903383,398761.732056997,716720.31917951,13.1892801636699,0.149574589761579,index
2005,698800.098766121,533584.251241695,915172.396672455,13.4571199985788,0.13762892671664,index
2006,534558.179022709,398216.268556619,717581.046590128,13.1891958510873,0.150229967689224,index
2007,532541.529856781,400661.281061161,707831.014444616,13.185416163866,0.145178433074634,index
2008,564657.871227543,439398.528877602,725624.895362439,13.2439752890662,0.127968268877931,index
2009,626323.262034401,490507.668518247,799744.537634728,13.3476219098234,0.124709290477787,index
2010,708888.9080904,547809.049615307,917333.301387576,13.4714541050715,0.131518768459226,index
2011,680241.978091032,532115.37480106,869603.042254131,13.4302038639865,0.125302429629311,index
2012,715434.40765443,557401.087165448,918273.041516187,13.4806452003374,0.127351756387255,index
2013,1049361.93646609,757644.083922031,1453400.74194677,13.8636928578655,0.166188691403864,index
2014,686533.969645165,542131.921637449,869398.891054324,13.4394109853333,0.120485038773957,index
2015,592063.325007002,476828.112048293,735147.471302709,13.2913688760627,0.110439541206912,index
2016,708061.336680627,557174.838033019,899808.861203896,13.4702860026531,0.122273492037881,index
2017,643225.896577247,491754.680716026,841353.565613594,13.3742512581279,0.137000478352059,index
2018,480819.110640043,370439.675168656,624088.165101174,13.0832464090007,0.133063934160923,index
2019,527105.13802497,366411.950483884,758271.738040768,13.1751553105191,0.185534931349656,index
2021,442722.234129311,322764.922542243,607262.322834339,13.0006978413789,0.161236788341155,index
2022,768966.015317113,557041.716429385,1061516.06831701,13.5528020541655,0.164496207969809,index
2023,925552.125306113,720284.127317146,1189317.8041413,13.7381457306481,0.127933318266236,index
2024,682486.500971416,529472.686135435,879720.212591026,13.4334980270492,0.12952338441749,index
2003,521069.885309394,398165.871206437,681911.346529181,13.1636394486102,0.13725532278218,index
2004,457775.915305124,343507.063761152,610056.708409219,13.034135075473,0.146519080567816,index
2005,597301.984870768,461212.718503638,773546.883720085,13.3001781017866,0.131922555643039,index
2006,448894.392135254,336685.294290344,598500.079176933,13.0145429322332,0.146757290597219,index
2007,527439.364473709,406109.105246499,685018.581466113,13.1757891888602,0.133375947877673,index
2008,504824.597786466,391806.410802406,650443.350348318,13.1319663168082,0.12931011590653,index
2009,533172.559519404,414730.056531906,685440.984436109,13.1866004021953,0.128174437284131,index
2010,739188.22664649,575750.356385458,949021.096301285,13.5133078720271,0.127491340311305,index
2011,723135.892685268,553046.003236065,945537.109444605,13.491352440167,0.136816786811259,index
2012,755459.117358867,584464.710997423,976480.64504472,13.5350809458739,0.130935703160927,index
2013,1134642.97839217,825202.821322054,1560119.10666046,13.9418286029317,0.162474477242792,index
2014,678186.059111265,539720.407586836,852175.171269336,13.4271769527432,0.116517667578664,index
2015,552316.081590298,441868.528781734,690370.628621856,13.2218757729564,0.113832756161585,index
2016,587645.131974347,461788.821034693,747802.427004192,13.2838785276406,0.12296938173669,index
2017,650191.650875212,511746.937164321,826090.303950543,13.3850224459132,0.122163942459911,index
2018,426145.277909576,331298.749751464,548145.134929919,12.9625355950714,0.128451227952147,index
2019,466148.536517183,331913.599932287,654671.752351941,13.0522596102094,0.173283611344987,index
2021,420703.495180567,312652.563809623,566096.208201629,12.9496835775559,0.151449591258216,index
2022,669526.007360509,494106.181475933,907224.178400486,13.4143252893044,0.155012835117691,index
2023,714310.447619705,561509.144812474,908692.975515238,13.4790729474112,0.122803076935944,index
2024,750695.441875362,582828.53564028,966911.556300777,13.5287553117102,0.129138595706588,index
2003,528799.189270025,413200.575844086,676738.124097263,13.178364034368,0.125857223125691,index
2004,502269.413677063,380308.29989104,663342.251504316,13.1268919353439,0.141918126695788,index
2005,672748.382732643,509030.181398317,889122.890957294,13.4191266646214,0.142280203905924,index
2006,481589.628021669,375499.514931923,617653.447195789,13.084847636245,0.126959056296313,index
2007,538124.927641048,416202.610553604,695763.146135738,13.1958460196992,0.131083303800492,index
2008,611489.835485614,481772.454943303,776133.660331885,13.3236536117073,0.121648365583447,index
2009,622727.246752413,493282.216772946,786140.69322174,13.3418638957286,0.118893592184492,index
2010,765692.846319097,599687.200463251,977652.240120086,13.5485363843896,0.124682351625422,index
2011,743498.936875131,589060.317023142,938427.955778817,13.5191226149891,0.118797464455117,index
2012,768601.997505046,598242.846360335,987473.622397361,13.5523285559972,0.12784750632342,index
2013,1049281.58010633,758591.139308975,1451363.95259423,13.8636162785331,0.165512250859465,index
2014,925983.847532914,733538.693539478,1168917.32289472,13.7386120702072,0.118867716418589,index
2015,643249.966311171,515351.040962494,802890.624585807,13.3742886777712,0.113106719890384,index
2016,793197.061543527,618424.456435078,1017362.05917228,13.5838269710616,0.126990419022646,index
2017,740603.10534696,580233.693062159,945296.638592134,13.5152201404679,0.12450938994167,index
2018,474349.945095641,372466.721866366,604101.943080345,13.0697006090745,0.123368406482126,index
2019,572430.445888143,404978.910223842,809120.196403765,13.2576465151314,0.176562552500747,index
2021,504484.048834382,378629.638947441,672171.772489421,13.1312915005047,0.14641988445919,index
2022,771442.408473243,579211.319582581,1027471.95966385,13.5560172992281,0.146224439912071,index
2023,893519.53435702,703694.931893281,1134550.10416171,13.7029234760813,0.121850846301628,index
2024,800326.028135142,632896.24550196,1012048.58752569,13.5927744587991,0.119753567983063,index
2003,531180.488806324,408662.850225896,690429.070155411,13.18285714606,0.133783773642677,index
2004,472262.182855792,354159.545195961,629748.858617693,13.0652895825022,0.146832697714767,index
2005,501645.469331777,387853.803379855,648822.248765318,13.1256489127806,0.131260146932506,index
2006,533793.911116877,402239.265807652,708374.253252804,13.1877651092125,0.144371392699828,index
2007,429774.35729675,335992.430935428,549732.616522342,12.9710155994674,0.125600107805764,index
2008,526863.208248915,411946.260206164,673837.505084812,13.1746962269401,0.125537022848167,index
2009,517177.876993467,406930.813693002,657293.445104546,13.1561421503971,0.122320457538897,index
2010,707014.056467124,558098.293839539,895664.58374771,13.4688058265299,0.12067336375108,index
2011,907021.532812654,681528.212283167,1207122.53162603,13.717921469513,0.145833568969443,index
2012,744171.838455133,581030.337396974,953120.154845422,13.5200272528123,0.126262015253271,index
2013,1037484.61331914,745366.071793429,1444088.16500608,13.8523097004412,0.168716851348577,index
2014,744320.985045658,592078.780373477,935709.481819079,13.5202276522884,0.116753508802072,index
2015,694470.970661,555466.012964941,868261.815905688,13.4509056413987,0.113952572471584,index
2016,635655.774944956,495148.287777026,816034.861061312,13.3624124614388,0.12745126719376,index
2017,667264.21015864,511332.319112409,870747.866928305,13.4109413636434,0.135801666248237,index
2018,422816.316400833,333075.073481243,536736.764916864,12.9546931235317,0.121721590789627,index
2019,467909.465291591,331059.867039097,661328.326104855,13.0560301059542,0.176521407276324,index
2021,402515.010993649,308472.951562858,525227.036128652,12.9054876695395,0.135766896954548,index
2022,629910.286553242,473424.653084873,838120.631276997,13.3533326859311,0.145709123652421,index
2023,797583.294196331,621648.691654167,1023309.65981501,13.5893415523206,0.1271508795782,index
2024,729959.416999416,568042.877516325,938029.102302781,13.5007442184277,0.127957471140643,index
2003,566868.804386146,435204.894799952,738365.411845579,13.2478831703738,0.134855002824267,index
2004,492408.424429384,370646.810231887,654170.087953365,13.1070637820603,0.144930667160008,index
2005,494806.154107023,380664.727759076,643172.619600152,13.1119213569878,0.133801984113952,index
2006,470297.317620185,362197.595428747,610659.953992578,13.0611203643663,0.133255090813519,index
2007,449577.929499231,345697.105432883,584674.593788454,13.0160644871646,0.134056664522025,index
2008,456743.076578863,353443.319099193,590233.92643101,13.0318763161152,0.130817662306966,index
2009,547597.101180025,425468.546565368,704782.028287245,13.2132950787009,0.128751741125675,index
2010,663500.159354595,517887.382722213,850054.425248871,13.4052843729271,0.126416242925148,index
2011,786453.084940038,610775.974006716,1012660.09328144,13.5752883492754,0.12898340735009,index
2012,770158.705201342,585414.685750068,1013203.88031851,13.5543518832431,0.139939379390796,index
2013,987735.456444072,719957.949301718,1355108.77109285,13.8031701842412,0.16134077013481,index
2014,868867.055169581,674484.493148155,1119269.55656968,13.6749454065481,0.129207191725739,index
2015,568549.481389719,452189.877313843,714851.280415036,13.2508436268894,0.116831827287904,index
2016,562030.179888853,440800.156800746,716601.204043317,13.2393108283038,0.123963469574418,index
2017,674964.556986636,523112.530069625,870897.038401144,13.4224154603081,0.130034827047093,index
2018,454095.725817413,349040.239998585,590771.21940576,13.0260633046159,0.134247777662174,index
2019,546887.838918267,390863.597317972,765193.562176072,13.2119990126976,0.171373093183413,index
2021,473525.656398703,362855.012078915,617950.80625497,13.0679613747205,0.135820228902962,index
2022,689572.052957894,495764.490815664,959144.160240733,13.4438264710572,0.168355233880865,index
2023,828121.313284752,640443.479545228,1070796.92653508,13.6269149362643,0.131124238065596,index
2024,717996.432024946,549984.116732353,937334.116962193,13.4842198786934,0.136010254613314,index
2003,461073.037751638,354453.737894468,599763.307348217,13.0413117427303,0.134175233809703,index
2004,515490.345037948,390988.645006,679636.862147914,13.1528738529484,0.141043436251132,index
2005,661470.189300213,512187.672739539,854262.674836694,13.4022201962159,0.130499240320105,index
2006,463374.299614977,351129.848472702,611499.542057196,13.0462904289655,0.141522527172521,index
2007,435758.469744092,339749.267137165,558898.759528602,12.9848434003571,0.12698204016715,index
2008,481816.874413846,380346.592802663,610357.775941414,13.0853193922396,0.120655885402768,index
2009,573711.152442927,454916.593527291,723527.106112574,13.2598813299041,0.118375624008217,index
2010,686113.252312256,544591.002315742,864412.729914275,13.4387979839162,0.117863209881121,index
2011,674531.060642294,532580.638868799,854315.982529183,13.4217730034471,0.120554972292741,index
2012,631168.856309507,496641.343252602,802136.45236625,13.355328706849,0.122300872631233,index
2013,1091502.41048091,788865.009379037,1510242.56104785,13.903065663381,0.165674048873511,index
2014,763657.771825381,605120.150046187,963731.239861693,13.5458750251554,0.118722953369376,index
2015,589644.447785085,474018.61070888,733474.523888065,13.2872750033542,0.111365893491189,index
2016,627563.513960399,498944.197298732,789338.699971939,13.3496001623327,0.117017774164286,index
2017,502851.133736245,395088.733123929,640006.260620223,13.1280494484912,0.123055214747974,index
2018,392717.949180775,307612.510336816,501369.03547871,12.8808469466282,0.124620024639398,index
2019,505668.758174995,360899.090196718,708510.77195807,13.1336371057944,0.172086547893822,index
